sm__mio2rf_writeback_active.max.pct_of_peak_sustained_elapsed [%],26.34
sm__mio2rf_writeback_active.min.pct_of_peak_sustained_elapsed [%],26.20
sm__mio2rf_writeback_active.sum.pct_of_peak_sustained_elapsed [%],26.31
sm__mio_inst_issued.avg.pct_of_peak_sustained_elapsed [%],34.96
sm__mio_inst_issued.max.pct_of_peak_sustained_elapsed [%],34.99
sm__mio_inst_issued.min.pct_of_peak_sustained_elapsed [%],34.82
sm__mio_inst_issued.sum.pct_of_peak_sustained_elapsed [%],34.96
sm__mio_pq_read_cycles_active.avg.pct_of_peak_sustained_elapsed [%],4.05
sm__mio_pq_read_cycles_active.max.pct_of_peak_sustained_elapsed [%],4.06
sm__mio_pq_read_cycles_active.min.pct_of_peak_sustained_elapsed [%],4.04
sm__mio_pq_read_cycles_active.sum.pct_of_peak_sustained_elapsed [%],4.05
sm__mio_pq_write_cycles_active.avg.pct_of_peak_sustained_elapsed [%],4.05
sm__mio_pq_write_cycles_active.max.pct_of_peak_sustained_elapsed [%],4.06
sm__mio_pq_write_cycles_active.min.pct_of_peak_sustained_elapsed [%],4.04
sm__mio_pq_write_cycles_active.sum.pct_of_peak_sustained_elapsed [%],4.05
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.avg,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.avg.peak_sustained,512
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.avg.peak_sustained_elapsed.per_second,"9,59,49,80,37,051.09"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.avg.per_second,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.max,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.max.peak_sustained,512
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.max.peak_sustained_elapsed.per_second,"9,59,49,80,37,051.09"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.max.per_second,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.min,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.min.peak_sustained,512
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.min.peak_sustained_elapsed.per_second,"9,59,49,80,37,051.09"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.min.per_second,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.sum,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.sum.peak_sustained,"10,240"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.sum.peak_sustained_elapsed.per_second,"1,91,89,96,07,41,021.84"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_off.sum.per_second,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.avg,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.avg.peak_sustained,"1,024"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.avg.peak_sustained_elapsed.per_second,"19,18,99,60,74,102.18"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.avg.per_second,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.max,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.max.peak_sustained,"1,024"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.max.peak_sustained_elapsed.per_second,"19,18,99,60,74,102.18"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.max.per_second,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.min,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.min.peak_sustained,"1,024"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.min.peak_sustained_elapsed.per_second,"19,18,99,60,74,102.18"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.min.per_second,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.sum,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.sum.peak_sustained,"20,480"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.sum.peak_sustained_elapsed.per_second,"3,83,79,92,14,82,043.67"
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_bf16_dst_fp32_sparsity_on.sum.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.avg,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.avg.peak_sustained,"1,024"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.avg.peak_sustained_elapsed.per_second,"19,18,99,60,74,102.18"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.avg.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.max,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.max.peak_sustained,"1,024"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.max.peak_sustained_elapsed.per_second,"19,18,99,60,74,102.18"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.max.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.min,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.min.peak_sustained,"1,024"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.min.peak_sustained_elapsed.per_second,"19,18,99,60,74,102.18"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.min.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.sum,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.sum.peak_sustained,"20,480"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.sum.peak_sustained_elapsed.per_second,"3,83,79,92,14,82,043.67"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_off.sum.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.avg,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.avg.peak_sustained,"2,048"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.avg.peak_sustained_elapsed.per_second,"38,37,99,21,48,204.37"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.avg.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.max,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.max.peak_sustained,"2,048"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.max.peak_sustained_elapsed.per_second,"38,37,99,21,48,204.37"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.max.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.min,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.min.peak_sustained,"2,048"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.min.peak_sustained_elapsed.per_second,"38,37,99,21,48,204.37"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.min.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.sum,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.sum.peak_sustained,"40,960"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.sum.peak_sustained_elapsed.per_second,"7,67,59,84,29,64,087.34"
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp16_sparsity_on.sum.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.avg,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.avg.peak_sustained,512
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.avg.peak_sustained_elapsed.per_second,"9,59,49,80,37,051.09"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.avg.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.max,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.max.peak_sustained,512
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.max.peak_sustained_elapsed.per_second,"9,59,49,80,37,051.09"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.max.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.min,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.min.peak_sustained,512
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.min.peak_sustained_elapsed.per_second,"9,59,49,80,37,051.09"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.min.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.sum,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.sum.peak_sustained,"10,240"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.sum.peak_sustained_elapsed.per_second,"1,91,89,96,07,41,021.84"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_off.sum.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.avg,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.avg.peak_sustained,"1,024"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.avg.peak_sustained_elapsed.per_second,"19,18,99,60,74,102.18"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.avg.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.max,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.max.peak_sustained,"1,024"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.max.peak_sustained_elapsed.per_second,"19,18,99,60,74,102.18"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.max.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.min,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.min.peak_sustained,"1,024"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.min.peak_sustained_elapsed.per_second,"19,18,99,60,74,102.18"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.min.per_second,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.sum,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.sum.peak_sustained,"20,480"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.sum.peak_sustained_elapsed.per_second,"3,83,79,92,14,82,043.67"
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp16_dst_fp32_sparsity_on.sum.per_second,0
sm__ops_path_tensor_src_fp64.avg,0
sm__ops_path_tensor_src_fp64.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp64.avg.peak_sustained,3.61
sm__ops_path_tensor_src_fp64.avg.peak_sustained_elapsed.per_second,"6,75,70,28,429.94"
sm__ops_path_tensor_src_fp64.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp64.avg.per_second,0
sm__ops_path_tensor_src_fp64.max,0
sm__ops_path_tensor_src_fp64.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp64.max.peak_sustained,3.61
sm__ops_path_tensor_src_fp64.max.peak_sustained_elapsed.per_second,"6,75,70,28,429.94"
sm__ops_path_tensor_src_fp64.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp64.max.per_second,0
sm__ops_path_tensor_src_fp64.min,0
sm__ops_path_tensor_src_fp64.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp64.min.peak_sustained,3.61
sm__ops_path_tensor_src_fp64.min.peak_sustained_elapsed.per_second,"6,75,70,28,429.94"
sm__ops_path_tensor_src_fp64.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp64.min.per_second,0
sm__ops_path_tensor_src_fp64.sum,0
sm__ops_path_tensor_src_fp64.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp64.sum.peak_sustained,72.11
sm__ops_path_tensor_src_fp64.sum.peak_sustained_elapsed.per_second,"1,35,14,05,68,598.75"
sm__ops_path_tensor_src_fp64.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp64.sum.per_second,0
sm__ops_path_tensor_src_fp8_sparsity_off.avg,0
sm__ops_path_tensor_src_fp8_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp8_sparsity_off.avg.peak_sustained,"2,048"
sm__ops_path_tensor_src_fp8_sparsity_off.avg.peak_sustained_elapsed.per_second,"38,37,99,21,48,204.37"
sm__ops_path_tensor_src_fp8_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp8_sparsity_off.avg.per_second,0
sm__ops_path_tensor_src_fp8_sparsity_off.max,0
sm__ops_path_tensor_src_fp8_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp8_sparsity_off.max.peak_sustained,"2,048"
sm__ops_path_tensor_src_fp8_sparsity_off.max.peak_sustained_elapsed.per_second,"38,37,99,21,48,204.37"
sm__ops_path_tensor_src_fp8_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp8_sparsity_off.max.per_second,0
sm__ops_path_tensor_src_fp8_sparsity_off.min,0
sm__ops_path_tensor_src_fp8_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp8_sparsity_off.min.peak_sustained,"2,048"
sm__ops_path_tensor_src_fp8_sparsity_off.min.peak_sustained_elapsed.per_second,"38,37,99,21,48,204.37"
sm__ops_path_tensor_src_fp8_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp8_sparsity_off.min.per_second,0
sm__ops_path_tensor_src_fp8_sparsity_off.sum,0
sm__ops_path_tensor_src_fp8_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp8_sparsity_off.sum.peak_sustained,"40,960"
sm__ops_path_tensor_src_fp8_sparsity_off.sum.peak_sustained_elapsed.per_second,"7,67,59,84,29,64,087.34"
sm__ops_path_tensor_src_fp8_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp8_sparsity_off.sum.per_second,0
sm__ops_path_tensor_src_fp8_sparsity_on.avg,0
sm__ops_path_tensor_src_fp8_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp8_sparsity_on.avg.peak_sustained,"4,096"
sm__ops_path_tensor_src_fp8_sparsity_on.avg.peak_sustained_elapsed.per_second,"76,75,98,42,96,408.73"
sm__ops_path_tensor_src_fp8_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp8_sparsity_on.avg.per_second,0
sm__ops_path_tensor_src_fp8_sparsity_on.max,0
sm__ops_path_tensor_src_fp8_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp8_sparsity_on.max.peak_sustained,"4,096"
sm__ops_path_tensor_src_fp8_sparsity_on.max.peak_sustained_elapsed.per_second,"76,75,98,42,96,408.73"
sm__ops_path_tensor_src_fp8_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp8_sparsity_on.max.per_second,0
sm__ops_path_tensor_src_fp8_sparsity_on.min,0
sm__ops_path_tensor_src_fp8_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp8_sparsity_on.min.peak_sustained,"4,096"
sm__ops_path_tensor_src_fp8_sparsity_on.min.peak_sustained_elapsed.per_second,"76,75,98,42,96,408.73"
sm__ops_path_tensor_src_fp8_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp8_sparsity_on.min.per_second,0
sm__ops_path_tensor_src_fp8_sparsity_on.sum,0
sm__ops_path_tensor_src_fp8_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_fp8_sparsity_on.sum.peak_sustained,"81,920"
sm__ops_path_tensor_src_fp8_sparsity_on.sum.peak_sustained_elapsed.per_second,"15,35,19,68,59,28,174.69"
sm__ops_path_tensor_src_fp8_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_fp8_sparsity_on.sum.per_second,0
sm__ops_path_tensor_src_int1.avg,0
sm__ops_path_tensor_src_int1.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int1.avg.peak_sustained,"16,384"
sm__ops_path_tensor_src_int1.avg.peak_sustained_elapsed.per_second,"3,07,03,93,71,85,634.94"
sm__ops_path_tensor_src_int1.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_int1.avg.per_second,0
sm__ops_path_tensor_src_int1.max,0
sm__ops_path_tensor_src_int1.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int1.max.peak_sustained,"16,384"
sm__ops_path_tensor_src_int1.max.peak_sustained_elapsed.per_second,"3,07,03,93,71,85,634.94"
sm__ops_path_tensor_src_int1.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_int1.max.per_second,0
sm__ops_path_tensor_src_int1.min,0
sm__ops_path_tensor_src_int1.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int1.min.peak_sustained,"16,384"
sm__ops_path_tensor_src_int1.min.peak_sustained_elapsed.per_second,"3,07,03,93,71,85,634.94"
sm__ops_path_tensor_src_int1.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_int1.min.per_second,0
sm__ops_path_tensor_src_int1.sum,0
sm__ops_path_tensor_src_int1.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int1.sum.peak_sustained,"3,27,680"
sm__ops_path_tensor_src_int1.sum.peak_sustained_elapsed.per_second,"61,40,78,74,37,12,698.75"
sm__ops_path_tensor_src_int1.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_int1.sum.per_second,0
sm__ops_path_tensor_src_int4_sparsity_off.avg,0
sm__ops_path_tensor_src_int4_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int4_sparsity_off.avg.peak_sustained,"4,096"
sm__ops_path_tensor_src_int4_sparsity_off.avg.peak_sustained_elapsed.per_second,"76,75,98,42,96,408.73"
sm__ops_path_tensor_src_int4_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_int4_sparsity_off.avg.per_second,0
sm__ops_path_tensor_src_int4_sparsity_off.max,0
sm__ops_path_tensor_src_int4_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int4_sparsity_off.max.peak_sustained,"4,096"
sm__ops_path_tensor_src_int4_sparsity_off.max.peak_sustained_elapsed.per_second,"76,75,98,42,96,408.73"
sm__ops_path_tensor_src_int4_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_int4_sparsity_off.max.per_second,0
sm__ops_path_tensor_src_int4_sparsity_off.min,0
sm__ops_path_tensor_src_int4_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int4_sparsity_off.min.peak_sustained,"4,096"
sm__ops_path_tensor_src_int4_sparsity_off.min.peak_sustained_elapsed.per_second,"76,75,98,42,96,408.73"
sm__ops_path_tensor_src_int4_sparsity_off.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_int4_sparsity_off.min.per_second,0
sm__ops_path_tensor_src_int4_sparsity_off.sum,0
sm__ops_path_tensor_src_int4_sparsity_off.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int4_sparsity_off.sum.peak_sustained,"81,920"
sm__ops_path_tensor_src_int4_sparsity_off.sum.peak_sustained_elapsed.per_second,"15,35,19,68,59,28,174.69"
sm__ops_path_tensor_src_int4_sparsity_off.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_int4_sparsity_off.sum.per_second,0
sm__ops_path_tensor_src_int4_sparsity_on.avg,0
sm__ops_path_tensor_src_int4_sparsity_on.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int4_sparsity_on.avg.peak_sustained,"8,192"
sm__ops_path_tensor_src_int4_sparsity_on.avg.peak_sustained_elapsed.per_second,"1,53,51,96,85,92,817.47"
sm__ops_path_tensor_src_int4_sparsity_on.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_int4_sparsity_on.avg.per_second,0
sm__ops_path_tensor_src_int4_sparsity_on.max,0
sm__ops_path_tensor_src_int4_sparsity_on.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int4_sparsity_on.max.peak_sustained,"8,192"
sm__ops_path_tensor_src_int4_sparsity_on.max.peak_sustained_elapsed.per_second,"1,53,51,96,85,92,817.47"
sm__ops_path_tensor_src_int4_sparsity_on.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_int4_sparsity_on.max.per_second,0
sm__ops_path_tensor_src_int4_sparsity_on.min,0
sm__ops_path_tensor_src_int4_sparsity_on.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int4_sparsity_on.min.peak_sustained,"8,192"
sm__ops_path_tensor_src_int4_sparsity_on.min.peak_sustained_elapsed.per_second,"1,53,51,96,85,92,817.47"
sm__ops_path_tensor_src_int4_sparsity_on.min.per_cycle_elapsed,0
sm__ops_path_tensor_src_int4_sparsity_on.min.per_second,0
sm__ops_path_tensor_src_int4_sparsity_on.sum,0
sm__ops_path_tensor_src_int4_sparsity_on.sum.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int4_sparsity_on.sum.peak_sustained,"1,63,840"
sm__ops_path_tensor_src_int4_sparsity_on.sum.peak_sustained_elapsed.per_second,"30,70,39,37,18,56,349.38"
sm__ops_path_tensor_src_int4_sparsity_on.sum.per_cycle_elapsed,0
sm__ops_path_tensor_src_int4_sparsity_on.sum.per_second,0
sm__ops_path_tensor_src_int8_sparsity_off.avg,0
sm__ops_path_tensor_src_int8_sparsity_off.avg.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_off.avg.peak_sustained,"2,048"
sm__ops_path_tensor_src_int8_sparsity_off.avg.peak_sustained_elapsed.per_second,"38,37,99,21,48,204.37"
sm__ops_path_tensor_src_int8_sparsity_off.avg.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_off.avg.per_second,0
sm__ops_path_tensor_src_int8_sparsity_off.max,0
sm__ops_path_tensor_src_int8_sparsity_off.max.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_off.max.peak_sustained,"2,048"
sm__ops_path_tensor_src_int8_sparsity_off.max.peak_sustained_elapsed.per_second,"38,37,99,21,48,204.37"
sm__ops_path_tensor_src_int8_sparsity_off.max.per_cycle_elapsed,0
sm__ops_path_tensor_src_int8_sparsity_off.max.per_second,0
sm__ops_path_tensor_src_int8_sparsity_off.min,0
sm__ops_path_tensor_src_int8_sparsity_off.min.pct_of_peak_sustained_elapsed [%],0
sm__ops_path_tensor_src_int8_sparsity_off.min.peak_sustained,"2,048"
sm__ops_path_tensor_src_int8_sparsity_off.min.peak_sustained_elapsed.per_second,"38,37,99,21,48,204.37"
